候選人,推薦政黨,當選註記,序號,交易日期,收支科目,統一編號,捐贈者／支出對象,收入金額,支出金額,金錢類,地址,P
賴瑞隆,民主進步黨,*,3,104/12/26,營利事業捐贈收入,24507540,隆順安全食品股份有限公司,100000,,是,高雄市前鎮區,
賴瑞隆,民主進步黨,*,4,104/12/25,營利事業捐贈收入,16605130,巨綱企業股份有限公司,200000,,是,臺北市中山區,
賴瑞隆,民主進步黨,*,5,104/12/25,營利事業捐贈收入,16747150,力鶴投資股份有限公司,200000,,是,臺北市中山區,
賴瑞隆,民主進步黨,*,6,104/12/25,營利事業捐贈收入,89399903,弘祥投資股份有限公司,200000,,是,臺北市中山區,
賴瑞隆,民主進步黨,*,7,104/12/21,營利事業捐贈收入,16294706,立保保全股份有限公司,500000,,是,臺北市大同區,
賴瑞隆,民主進步黨,*,8,104/12/12,營利事業捐贈收入,70432950,慶昇樓餐廳有限公司,5000,,是,高雄市前鎮區,
賴瑞隆,民主進步黨,*,9,104/12/12,營利事業捐贈收入,89944811,建懋投資股份有限公司,200000,,是,臺北市中山區,
賴瑞隆,民主進步黨,*,10,104/12/03,營利事業捐贈收入,81276007,欣茂塑膠股份有限公司,20000,,是,高雄市仁武區,
賴瑞隆,民主進步黨,*,11,104/12/01,營利事業捐贈收入,16716121,照順投資股份有限公司,8000,,否,臺南市中西區,
賴瑞隆,民主進步黨,*,12,104/11/23,營利事業捐贈收入,16123507,德昇船舶貨物裝卸承攬股份有限公司,100000,,是,高雄市前鎮區,
賴瑞隆,民主進步黨,*,13,104/11/23,營利事業捐贈收入,23220006,德鑫通運股份有限公司,100000,,是,高雄市前鎮區,
賴瑞隆,民主進步黨,*,14,104/11/20,營利事業捐贈收入,89763830,高永建設股份有限公司,300000,,是,高雄市苓雅區,
賴瑞隆,民主進步黨,*,15,104/11/18,營利事業捐贈收入,28299902,宇根建設有限公司,50000,,是,高雄市仁武區,
賴瑞隆,民主進步黨,*,16,104/11/18,營利事業捐贈收入,24060203,國產建材實業股份有限公司,50000,,是,臺北市內湖區,
賴瑞隆,民主進步黨,*,17,104/11/18,營利事業捐贈收入,53298281,中大營造股份有限公司,50000,,是,高雄市鼓山區,
賴瑞隆,民主進步黨,*,18,104/11/18,營利事業捐贈收入,28617907,金悅建設股份有限公司,50000,,是,高雄市新興區,
賴瑞隆,民主進步黨,*,19,104/11/18,營利事業捐贈收入,84466749,三發地產股份有限公司,50000,,是,臺北市松山區,
賴瑞隆,民主進步黨,*,20,104/11/18,營利事業捐贈收入,16822994,城揚建設股份有限公司,50000,,是,高雄市三民區,
賴瑞隆,民主進步黨,*,21,104/11/16,營利事業捐贈收入,28435462,崇神開發實業股份有限公司高雄分公司,250000,,是,高雄市左營區,
賴瑞隆,民主進步黨,*,22,104/11/16,營利事業捐贈收入,11603817,國揚實業股份有限公司,250000,,是,臺北市中山區,
賴瑞隆,民主進步黨,*,23,104/11/06,營利事業捐贈收入,85817665,良欣實業有限公司,66000,,是,高雄市小港區,
賴瑞隆,民主進步黨,*,24,104/10/23,營利事業捐贈收入,53298281,中大營造股份有限公司,300000,,是,高雄市鼓山區,
賴瑞隆,民主進步黨,*,25,104/09/21,營利事業捐贈收入,13184699,世盛消防設備檢修有限公司,20000,,是,高雄市新興區,
賴瑞隆,民主進步黨,*,26,104/09/17,營利事業捐贈收入,80440769,台毅國際開發有限公司,200000,,是,高雄市林園區,
賴瑞隆,民主進步黨,*,27,104/09/09,營利事業捐贈收入,81276007,欣茂塑膠股份有限公司,20000,,是,高雄市仁武區,
賴瑞隆,民主進步黨,*,28,104/09/02,營利事業捐贈收入,12614931,松詠有限公司,100000,,是,高雄市大寮區,
賴瑞隆,民主進步黨,*,29,104/08/20,營利事業捐贈收入,28300979,洸鼎生物科技有限公司,10000,,是,高雄市大寮區,
賴瑞隆,民主進步黨,*,30,104/08/20,營利事業捐贈收入,28598330,淨園國際開發有限公司,20000,,是,高雄市小港區,
賴瑞隆,民主進步黨,*,31,104/08/20,營利事業捐贈收入,19676947,凱旺輪胎行,10000,,是,高雄市岡山區,
賴瑞隆,民主進步黨,*,32,104/08/20,營利事業捐贈收入,54210778,續豐漁業有限公司,10000,,是,高雄市前鎮區,
賴瑞隆,民主進步黨,*,33,104/08/20,營利事業捐贈收入,22843928,翔發漁業股份有限公司,10000,,是,高雄市前鎮區,
賴瑞隆,民主進步黨,*,34,104/08/20,營利事業捐贈收入,16809774,祥新漁業股份有限公司,10000,,是,高雄市前鎮區,
賴瑞隆,民主進步黨,*,35,104/08/20,營利事業捐贈收入,16802625,漢德漁業股份有限公司,10000,,是,高雄市前鎮區,
賴瑞隆,民主進步黨,*,36,104/08/20,營利事業捐贈收入,13146099,嘉豪水產股份有限公司,10000,,是,高雄市鳳山區,
賴瑞隆,民主進步黨,*,37,104/08/20,營利事業捐贈收入,16103452,讚玄漁業股份有限公司,10000,,是,高雄市前鎮區,
賴瑞隆,民主進步黨,*,38,104/08/20,營利事業捐贈收入,16457193,友春國際股份有限公司,10000,,是,高雄市苓雅區,
賴瑞隆,民主進步黨,*,39,104/08/20,營利事業捐贈收入,16507638,源鴻漁業股份有限公司,10000,,是,高雄市前鎮區,
賴瑞隆,民主進步黨,*,40,104/08/20,營利事業捐贈收入,84340144,億龍漁業股份有限公司,10000,,是,高雄市前鎮區,
賴瑞隆,民主進步黨,*,41,104/08/20,營利事業捐贈收入,06922431,侒昌企業行,10000,,是,高雄市左營區,
賴瑞隆,民主進步黨,*,42,104/08/20,營利事業捐贈收入,54635450,台欣企業有限公司,10000,,是,高雄市楠梓區,
賴瑞隆,民主進步黨,*,43,104/08/19,營利事業捐贈收入,13142782,呈汝生物科技股份有限公司,70000,,是,高雄市三民區,
賴瑞隆,民主進步黨,*,44,104/08/17,營利事業捐贈收入,04368788,嘉信遊艇股份有限公司,20000,,是,高雄市小港區,
賴瑞隆,民主進步黨,*,45,104/08/17,營利事業捐贈收入,53248277,金鋐金屬工程有限公司,200000,,是,高雄市小港區,
賴瑞隆,民主進步黨,*,46,104/08/15,營利事業捐贈收入,23337836,統領健身企業股份有限公司,10000,,是,高雄市新興區,
賴瑞隆,民主進步黨,*,47,104/08/15,營利事業捐贈收入,84725387,鴻順印刷文化事業股份有限公司,10000,,是,高雄市三民區,
賴瑞隆,民主進步黨,*,48,104/08/15,營利事業捐贈收入,29006947,城市傳媒整合行銷有限公司,10000,,是,高雄市前鎮區,
賴瑞隆,民主進步黨,*,49,104/08/14,營利事業捐贈收入,54324553,大玉寶石股份有限公司,100000,,是,花蓮縣新城鄉,
賴瑞隆,民主進步黨,*,50,104/08/14,營利事業捐贈收入,86920028,鼎固營造股份有限公司,500000,,是,高雄市橋頭區,
賴瑞隆,民主進步黨,*,51,104/08/14,營利事業捐贈收入,81451264,新和興海洋企業股份有限公司高雄分公司,100000,,是,高雄市前鎮區,
賴瑞隆,民主進步黨,*,52,104/08/13,營利事業捐贈收入,16823086,東京聯合實業股份有限公司,10000,,是,高雄市仁武區,
賴瑞隆,民主進步黨,*,53,104/08/11,營利事業捐贈收入,16801962,進旭有限公司,10000,,是,高雄市小港區,
賴瑞隆,民主進步黨,*,54,104/08/10,營利事業捐贈收入,89436978,良聯工業股份有限公司,10000,,是,高雄市三民區,
賴瑞隆,民主進步黨,*,55,104/08/10,營利事業捐贈收入,75964174,皇華企業股份有限公司,10000,,是,高雄市大寮區,
賴瑞隆,民主進步黨,*,56,104/08/06,營利事業捐贈收入,54636681,亞果遊艇租賃股份有限公司,100000,,是,高雄市苓雅區,
賴瑞隆,民主進步黨,*,57,104/08/06,營利事業捐贈收入,53248277,金鋐金屬工程有限公司,200000,,是,高雄市小港區,
賴瑞隆,民主進步黨,*,58,104/08/05,營利事業捐贈收入,99578736,在鴻企業行,10000,,是,高雄市小港區,
賴瑞隆,民主進步黨,*,59,104/07/30,營利事業捐贈收入,08934068,高雄市小港區漁會漁船加油站,100000,,是,高雄市小港區,
賴瑞隆,民主進步黨,*,60,104/07/30,營利事業捐贈收入,89258973,大入股份有限公司,300000,,否,高雄市左營區,
賴瑞隆,民主進步黨,*,61,104/07/30,營利事業捐贈收入,86920028,鼎固營造股份有限公司,100000,,是,高雄市橋頭區,
賴瑞隆,民主進步黨,*,62,104/07/29,營利事業捐贈收入,91871595,金洲海洋科技股份有限公司,200000,,是,屏東縣新園鄉,
賴瑞隆,民主進步黨,*,63,104/07/28,營利事業捐贈收入,53900846,天正國際精密機械股份有限公司,100000,,是,高雄市仁武區,
賴瑞隆,民主進步黨,*,64,104/07/27,營利事業捐贈收入,27225262,新海洋遊艇股份有限公司,80000,,是,高雄市小港區,
賴瑞隆,民主進步黨,*,65,104/07/22,營利事業捐贈收入,76444692,信友漁業股份有限公司,25000,,是,高雄市新興區,
賴瑞隆,民主進步黨,*,66,104/07/22,營利事業捐贈收入,79316003,信隆漁業股份有限公司,25000,,是,高雄市新興區,
賴瑞隆,民主進步黨,*,67,104/07/22,營利事業捐贈收入,82088340,昱友企業股份有限公司,50000,,是,高雄市新興區,
賴瑞隆,民主進步黨,*,68,104/07/03,營利事業捐贈收入,80444147,好庭車企業有限公司,100000,,是,新北市泰山區,
賴瑞隆,民主進步黨,*,69,104/05/07,營利事業捐贈收入,53585122,聯達漁業股份有限公司,200000,,是,高雄市小港區,
賴瑞隆,民主進步黨,*,70,104/05/07,營利事業捐贈收入,79191849,協信漁業股份有限公司,200000,,是,高雄市前鎮區,
林國正,中國國民黨,,1,105/01/10,營利事業捐贈收入,84739740,相宇企業有限公司,200000,,是,高雄市前鎮區,
林國正,中國國民黨,,2,105/01/04,營利事業捐贈收入,88663329,東徽企業股份有限公司,300000,,是,高雄市岡山區,
林國正,中國國民黨,,3,104/12/25,營利事業捐贈收入,16156133,富仁投資股份有限公司,200000,,是,臺北市大安區,
林國正,中國國民黨,,4,104/12/15,營利事業捐贈收入,22570948,帝綸有限公司,5000,,否,南投縣信義鄉,
林國正,中國國民黨,,5,104/12/11,營利事業捐贈收入,89411961,佑神電子遊戲場業股份有限公司,250000,,是,高雄市前金區,
林國正,中國國民黨,,6,104/12/11,營利事業捐贈收入,11603817,國揚實業股份有限公司,250000,,是,臺北市松山區,
林國正,中國國民黨,,7,104/12/09,營利事業捐贈收入,24988977,里榮建設股份有限公司,12000,,是,高雄市前鎮區,
林國正,中國國民黨,,8,104/12/08,營利事業捐贈收入,70412201,華陀扶元堂生藥科技股份有限公司,500000,,是,高雄市左營區,
林國正,中國國民黨,,9,104/11/27,營利事業捐贈收入,80723083,郡富科技有限公司,200000,,是,高雄市大寮區,
林國正,中國國民黨,,10,104/11/17,營利事業捐贈收入,24060203,國產建材實業股份有限公司,50000,,是,臺北市內湖區,
林國正,中國國民黨,,11,104/11/17,營利事業捐贈收入,53298281,中大營造股份有限公司,50000,,是,高雄市鼓山區,
林國正,中國國民黨,,12,104/11/17,營利事業捐贈收入,28617907,金悅建設股份有限公司,50000,,是,高雄市前金區,
林國正,中國國民黨,,13,104/11/17,營利事業捐贈收入,84466749,三發地產股份有限公司,50000,,是,臺北市松山區,
林國正,中國國民黨,,14,104/11/17,營利事業捐贈收入,76547162,宏碁建設股份有限公司,50000,,是,高雄市前鎮區,
林國正,中國國民黨,,15,104/11/03,營利事業捐贈收入,16431461,高群裝卸股份有限公司,200000,,是,高雄市苓雅區,
林國正,中國國民黨,,16,104/09/24,營利事業捐贈收入,22813852,立宏鋼鐵股份有限公司,500000,,是,彰化縣彰化市,
林國正,中國國民黨,,17,104/09/18,營利事業捐贈收入,08934068,高雄市小港區漁會漁船加油站,100000,,是,高雄市小港區,
張廖萬堅,民主進步黨,*,1,105/01/05,營利事業捐贈收入,53066347,好修科技股份有限公司,150000,,是,臺中市大肚區,
張廖萬堅,民主進步黨,*,2,104/12/31,營利事業捐贈收入,52499893,正五傑機械股份有限公司,10000,,是,臺中市西屯區,
張廖萬堅,民主進步黨,*,3,104/12/31,營利事業捐贈收入,80244112,惠友建設股份有限公司,60000,,是,臺中市西區共,
張廖萬堅,民主進步黨,*,4,104/12/31,營利事業捐贈收入,53973066,自立開發股份有限公司,40000,,是,臺中市西區公,
張廖萬堅,民主進步黨,*,5,104/12/31,營利事業捐贈收入,84971606,象元印刷事業股份有限公司,20000,,是,臺中市南屯區,
張廖萬堅,民主進步黨,*,6,104/12/31,營利事業捐贈收入,22951453,克聯實業有限公司,20000,,是,臺中市西屯區,
張廖萬堅,民主進步黨,*,7,104/12/31,營利事業捐贈收入,22378675,健溢機械股份有限公司,50000,,是,臺中市后里區,
張廖萬堅,民主進步黨,*,8,104/12/31,營利事業捐贈收入,84711617,福太投資開發股份有限公司,300000,,是,臺中市沙鹿區,
張廖萬堅,民主進步黨,*,9,104/12/31,營利事業捐贈收入,28552756,惠鑽銓國際有限公司,20000,,是,臺中市西區公,
張廖萬堅,民主進步黨,*,10,104/12/31,營利事業捐贈收入,23113033,華太建設股份有限公司,200000,,是,臺中市西區中,
張廖萬堅,民主進步黨,*,11,104/12/30,營利事業捐贈收入,23641978,裕國冷凍冷藏股份有限公司,200000,,是,臺中市西屯區,
張廖萬堅,民主進步黨,*,12,104/12/29,營利事業捐贈收入,16332027,健豪印刷事業股份有限公司,100000,,是,臺中市南屯區,
張廖萬堅,民主進步黨,*,13,104/12/28,營利事業捐贈收入,16747150,力鶴投資股份有限公司,200000,,是,臺北市吉林路,
張廖萬堅,民主進步黨,*,14,104/12/28,營利事業捐贈收入,89399903,弘祥投資股份有限公司,200000,,是,臺北市吉林路,
張廖萬堅,民主進步黨,*,15,104/12/28,營利事業捐贈收入,22212302,益宏工具股份有限公司,58000,,是,臺中市南屯區,
張廖萬堅,民主進步黨,*,16,104/12/25,營利事業捐贈收入,27611709,天月人文休閒旅館股份有限公司,100000,,是,臺中市西屯區,
張廖萬堅,民主進步黨,*,17,104/12/25,營利事業捐贈收入,05914715,金可眼鏡實業股份有限公司,300000,,是,彰化縣秀水鄉,
張廖萬堅,民主進步黨,*,18,104/12/24,營利事業捐贈收入,51008069,大東樹脂化學股份有限公司,200000,,是,臺中市西屯區,
張廖萬堅,民主進步黨,*,19,104/12/23,營利事業捐贈收入,51272200,光榮工業股份有限公司,100000,,是,臺中市大里區,
張廖萬堅,民主進步黨,*,20,104/12/21,營利事業捐贈收入,51272200,光榮工業股份有限公司,100000,,是,臺中市大里區,
張廖萬堅,民主進步黨,*,21,104/12/21,營利事業捐贈收入,97447647,富旺國際開發股份有限公司,100000,,是,臺中市西區忠,
張廖萬堅,民主進步黨,*,22,104/12/21,營利事業捐贈收入,70517367,新業建設股份有限公司,100000,,是,臺中市西屯區,
張廖萬堅,民主進步黨,*,23,104/12/21,營利事業捐贈收入,27667225,登仰建設有限公司,100000,,是,臺中市南屯區,
張廖萬堅,民主進步黨,*,24,104/12/18,營利事業捐贈收入,24421749,伯克錸保全股份有限公司,20000,,是,臺中市南屯區,
張廖萬堅,民主進步黨,*,25,104/12/18,營利事業捐贈收入,26159237,和興工程行,10000,,是,新竹市香山區,
張廖萬堅,民主進步黨,*,26,104/12/18,營利事業捐贈收入,54842520,鐵至工程行有限公司,10000,,是,新北市三重區,
張廖萬堅,民主進步黨,*,27,104/12/18,營利事業捐贈收入,53046379,和興資訊科技股份有限公司,10000,,是,新竹縣竹北市,
張廖萬堅,民主進步黨,*,28,104/12/18,營利事業捐贈收入,16656973,崴全股份有限公司,10000,,是,新北市板橋區,
張廖萬堅,民主進步黨,*,29,104/12/18,營利事業捐贈收入,27492817,禾康消防股份有限公司,10000,,是,臺中市西屯區,
張廖萬堅,民主進步黨,*,30,104/12/18,營利事業捐贈收入,86352051,雄山工程有限公司,10000,,是,桃園市中壢區,
張廖萬堅,民主進步黨,*,31,104/12/18,營利事業捐贈收入,89245794,廣進油漆工程有限公司,10000,,是,桃園市平鎮區,
張廖萬堅,民主進步黨,*,32,104/12/18,營利事業捐贈收入,27462927,永續鷹架企業有限公司,100000,,是,桃園市大溪區,
張廖萬堅,民主進步黨,*,33,104/12/15,營利事業捐贈收入,28788964,鈴園投資有限公司,50000,,是,彰化縣彰化市,
張廖萬堅,民主進步黨,*,34,104/12/14,營利事業捐贈收入,12811362,丞慶汽車股份有限公司,60000,,是,臺中市西屯區,
張廖萬堅,民主進步黨,*,35,104/12/14,營利事業捐贈收入,16510140,大有投資股份有限公司,200000,,是,臺中市西屯區,
